wine_id,wine_name,winery,year,wine_type,rating,num_reviews,price,country,region,style,style_body,style_acidity,intensity,sweetness,tannin
1369770,Tempranillo Blanco 2023,Abel Mendoza Monge,2023,White,4.2,352,29.0,España,Rioja,Rioja Blanco (España),3,3,4.5,1.5,
1512245,Gorvia Blanco 2019,Quinta da Muradella,2019,White,4.0,352,54.8,España,Monterrei,Spanish White,3,2,3.0,1.0,
6514147,Ama 2023,Gorka Izagirre,2023,White,4.2,346,33.25,España,Bizkaiko Txakolina,Spanish País Vasco Txakoli White,2,3,3.0,1.0,
7524454,Garcia Georgieva Albillo - Malvasia 2022,Goyo Garcia Viadero,2022,White,4.0,345,28.1,España,Ribera del Duero,Spanish White,3,2,3.0,1.0,
3938565,Adina Rías Baixas Albariño 2023,Bodegas Gerardo Mendez,2023,White,4.1,345,29.9,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2023,Pago de Los Capellanes,2023,White,4.2,345,23.0,España,Valdeorras,Spanish Galicia Godello White,3,3,3.0,1.0,
7085018,Paraje Llanito Perera Listan Blanco 2022,Artífice,2022,White,4.0,343,27.67,España,Ycoden-Daute-Isora,Spanish Islas Canarias White,2,3,2.0,1.5,
50634,Albariño 2023,Pazo Señorans,2023,White,4.0,341,15.0,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
7748278,Tras Los Muros Albariño 2021,Pazo Señorans,2021,White,4.3,341,45.25,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
2581362,Collection Blanco 2023,Loess,2023,White,4.0,339,16.95,España,Rueda,Verdejo (España),3,3,2.0,2.0,
9488479,Colección Sauvignon Blanc 2024,Bodega Sommos,2024,White,4.0,337,12.95,España,Somontano,Sauvignon Blanc (España),3,3,3.0,1.0,
10802124,Tempranillo Blanco 2023,La Vicalanda,2023,White,4.0,337,18.95,España,Rioja,Rioja Blanco (España),3,3,4.5,1.5,
8095698,Celistia Viognier - Macabeo 2024,Costers del Sió,2024,White,4.0,335,8.0,España,Costers del Segre,Spanish White,3,2,3.0,1.0,
6439235,Nahikun Blanco 2024,Sierra de Toloño,2024,White,4.0,334,43.5,España,Rioja,Rioja Blanco (España),3,3,4.5,1.5,
5095147,Monterrei Blanco 2021,Quinta da Muradella,2021,White,4.0,333,52.9,España,Monterrei,Spanish White,3,2,3.0,1.0,
1360869,Alunado Chardonnay 2022,Pago Los Balancines,2022,White,4.0,332,28.5,España,Ribera del Guadiana,Chardonnay (España),4,3,3.0,1.0,
1249045,Albariño Lías Finas 2024,Attis,2024,White,4.1,328,16.46,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
1232125,Ekam 2022,Castell d'Encus,2022,White,4.2,327,27.79,España,Costers del Segre,Spanish White,3,2,3.0,1.0,
1156354,Rioja Blanco 2017,Remelluri,2017,White,4.4,326,158.85,España,Rioja,Rioja Blanco (España),3,3,4.5,1.5,
6596619,Sense Pressa Blanco 2022,Mas Geli,2022,White,4.0,325,17.5,España,Empordà,Spanish Catalunya Grenache Blanc White,3,2,3.0,2.0,
5873353,La Fillaboa 1898 Albariño 2020,Fillaboa,2020,White,4.4,325,80.0,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
6306232,La Revelía 2022,Emilio Moro,2022,White,4.2,319,27.9,España,Bierzo,Spanish White,3,2,3.0,1.0,
10610296,Trascuevas 2024,Artuke,2024,White,4.0,318,33.5,España,Rioja,Rioja Blanco (España),3,3,4.5,1.5,
6362073,Loia 2024,Abadia da Cova,2024,White,4.3,316,19.3,España,Ribeira Sacra,Spanish White,3,2,3.0,1.0,
5529093,Vintage Albariño 2015,Paco & Lola,2015,White,4.2,316,33.8,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
6246055,La Sillería 2021,Barco del Corneta,2021,White,4.2,314,33.9,España,Castilla y León,Verdejo (España),3,3,2.0,2.0,
1375096,Sentits Blancs Vinyes Velles Garnatxa Blanca 2022,Puiggros,2022,White,4.2,312,22.35,España,Cataluña,Spanish Catalunya Grenache Blanc White,3,2,3.0,2.0,
1464339,La Caprichosa Verdejo 2023,Palacio de Bornos,2023,White,4.1,311,9.75,España,Rueda,Verdejo (España),3,3,2.0,2.0,
7434397,Mondo 2021,Cantalapiedra Viticultores,2021,White,4.0,308,20.25,España,Castilla y León,Verdejo (España),3,3,2.0,2.0,
8375831,Ribeira Sacra Refugallo Blanco 2022,Dominio do Bibei,2022,White,4.1,306,15.25,España,Ribeira Sacra,Spanish Galicia Godello White,3,3,3.0,1.0,
9928482,Blanco 2024,Clos Farena,2024,White,4.0,306,13.65,España,Priorato,Spanish Catalunya Grenache Blanc White,3,2,3.0,2.0,
1473982,La Mar 2021,Terras Gauda,2021,White,4.2,306,24.9,España,Rías Baixas,Spanish White,3,2,3.0,1.0,
11971892,Blanco 2024,Terras Gauda,2024,White,4.1,304,13.35,España,Rías Baixas,Spanish White,3,2,3.0,1.0,
4559447,Blanco de Matasnos 2024,Bosque de Matasnos,2024,White,4.1,303,42.5,España,Casa del Blanco,Spanish White,3,2,3.0,1.0,
8689053,Txuria 2024,Aseginolaza & Leunda,2024,White,4.0,303,16.8,España,Navarra,Spanish White,3,2,3.0,1.0,
6825915,Mirlo Blanco 2024,Alegre Wines,2024,White,4.0,303,16.38,España,Rueda,Verdejo (España),3,3,2.0,2.0,
5993350,Sauvignon Blanc 2024,Fenomenal,2024,White,4.1,302,12.15,España,Rueda,Sauvignon Blanc (España),3,3,3.0,1.0,
9073219,Regueirón 2023,Bodegas Virgen de Galir,2023,White,4.1,301,35.67,España,Valdeorras,Spanish Galicia Godello White,3,3,3.0,1.0,
3183419,Rioja Blanco 2021,Remírez de Ganuza,2021,White,4.3,301,38.75,España,Rioja,Rioja Blanco (España),3,3,4.5,1.5,
1706062,Granbazán Albariño Etiqueta Ámbar 2022,Agro de Bazán,2022,White,4.0,299,23.7,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
3091201,Lledoner Roig Blanc de Roig 2021,Espelt,2021,White,4.1,298,24.74,España,Empordà,Spanish White,3,2,3.0,1.0,
10589579,La Volada 2025,Albet i Noya,2025,White,4.1,297,11.99,España,Penedès,Spanish White,3,2,3.0,1.0,
1165594,Granbazán Etiqueta Verde Albariño 2022,Agro de Bazán,2022,White,4.0,297,17.4,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
7435072,Serras del Priorat Blanco 2024,Clos Figueras,2024,White,4.0,296,26.15,España,Priorato,Spanish Catalunya Grenache Blanc White,3,2,3.0,2.0,
7753420,Arousa 2020,Bodegas Martín Códax,2020,White,4.1,291,23.68,España,Vino de España,Albariño (España),3,3,1.0,1.0,
1200765,Sobre Lías Godello 2021,Bodega la Tapada - Guitian,2021,White,4.0,290,19.72,España,Valdeorras,Spanish Galicia Godello White,3,3,3.0,1.0,
1203731,Taleia 2018,Castell d'Encus,2018,White,4.1,288,30.0,España,Costers del Segre,Spanish White,3,2,3.0,1.0,
7513448,Escolinas Albarín Blanco 2024,Bodega Monasterio de Corias,2024,White,4.1,287,17.8,España,Cangas,Spanish White,3,2,3.0,1.0,
7413206,Observador 2023,DaVide,2023,White,4.1,286,22.94,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
10019588,O Luar do Sil Vides de Córgomo 2024,Pago de Los Capellanes,2024,White,4.2,286,39.5,España,Valdeorras,Spanish Galicia Godello White,3,3,3.0,1.0,
11331438,Heritage Albariño 2020,Paco & Lola,2020,White,4.3,283,29.4,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
6779635,Gomariz 12 2025,Coto de Gomariz (María Álvarez Serrano),2025,White,4.2,281,13.95,España,Ribeiro,Spanish White,3,2,3.0,1.0,
8211837,Si Si Macabeu 2022,Jordi Llorens,2022,White,4.1,280,33.08,España,Conca de Barberà,Spanish White,3,2,3.0,1.0,
3290581,Old Mountain Malaga 2023,Telmo Rodriguez,2023,White,4.3,279,18.6,España,Málaga,Spanish White,3,2,3.0,1.0,
6116788,UBE de Ubérrima Maina 2022,Cota 45,2022,White,4.1,279,45.38,España,Cádiz,Spanish White,3,2,3.0,1.0,
7540746,Trementinaire Garnatxa Blanca 2021,Herència Altés,2021,White,4.0,278,25.5,España,Terra Alta,Spanish Catalunya Grenache Blanc White,3,2,3.0,2.0,
9632512,Chardonnay Lías 2024,Pago Finca Élez,2024,White,4.0,277,13.9,España,Finca Élez,Chardonnay (España),4,3,3.0,1.0,
3705,Terras Gauda O Rosal Etiqueta Negra (Black Label) 2021,Terras Gauda,2021,White,4.2,275,31.9,España,Rías Baixas,Spanish White,3,2,3.0,1.0,
6383257,Sorte Antiga 2021,Rafael Palacios,2021,White,4.3,274,207.0,España,Valdeorras,Spanish Galicia Godello White,3,3,3.0,1.0,
8713321,O Bocoi Vello de Silvia Albariño 2023,Nanclares y Prieto,2023,White,4.1,274,29.1,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
1112354,Les Brugueres Blanc 2021,Conreria d'Scala Dei,2021,White,4.2,272,42.12,España,Priorato,Spanish Catalunya Grenache Blanc White,3,2,3.0,2.0,
1569801,Albariño 2024,Lagar de Cervera,2024,White,4.0,271,15.55,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
11452513,Sericis Cepas Viejas Viognier 2024,Murviedro,2024,White,4.0,269,8.9,España,Alicante,Spanish White,3,2,3.0,1.0,
8519745,Els Pics Blanc 2023,Bodegas Mas Alta,2023,White,4.0,268,18.25,España,Priorato,Spanish Catalunya Grenache Blanc White,3,2,3.0,2.0,
4948133,Vinos Singulares Maturana Blanca 2019,Viña Pomal,2019,White,4.0,267,24.33,España,Rioja,Rioja Blanco (España),3,3,4.5,1.5,
2204824,Garnacha Blanca 2024,Abel Mendoza Monge,2024,White,4.2,266,29.4,España,Rioja,Rioja Blanco (España),3,3,4.5,1.5,
5528769,Ededia Godello 2021,Viña Somoza,2021,White,4.0,266,37.9,España,Valdeorras,Spanish Galicia Godello White,3,3,3.0,1.0,
1784490,Carrasviñas Rueda Verdejo 2023,Bodegas Félix Lorenzo Cachazo,2023,White,4.0,262,16.5,España,Rueda,Verdejo (España),3,3,2.0,2.0,
2189531,Usatges Blanc 2023,Costers del Siurana,2023,White,4.0,262,28.0,España,Priorato,Spanish White,3,2,3.0,1.0,
9267303,Els Presseguers 2022,L'Enclòs de Peralba,2022,White,4.1,262,19.99,España,Cataluña,Spanish White,3,2,3.0,1.0,
1662644,Els Amelers Garnatxa Blanca 2019,Lafou,2019,White,4.0,260,30.2,España,Terra Alta,Spanish Catalunya Grenache Blanc White,3,2,3.0,2.0,
7015220,Refu 2022,Dominio do Bibei,2022,White,4.0,259,13.0,España,Ribeiro,Spanish White,3,2,3.0,1.0,
1167457,Blanc Selecció 2021,Huguet de Can Feixes,2021,White,4.0,258,26.34,España,Penedès,Spanish White,3,2,3.0,1.0,
7240412,Masdache 2019,Puro Rofe,2019,White,4.1,257,36.35,España,Lanzarote,Spanish Islas Canarias White,2,3,2.0,1.5,
5060046,Mengoba las Botas 2019,Mengoba,2019,White,4.0,256,42.15,España,Bierzo,Spanish White,3,2,3.0,1.0,
7007707,Per Si Sol Sauvignon Blanc 2020,Tayaimgut,2020,White,4.0,256,18.14,España,Penedès,Sauvignon Blanc (España),3,3,3.0,1.0,
10780990,UBE de Ubérrima El Reventón 2024,Cota 45,2024,White,4.1,255,19.85,España,Cádiz,Spanish White,3,2,3.0,1.0,
4956638,Gran Autòcton Blanc 2021,Autòcton Celler,2021,White,4.0,254,17.2,España,Penedès,Spanish White,3,2,3.0,1.0,
9571062,Sangarida La Yegua Godello - Doña Blanca 2022,Attis,2022,White,4.2,251,24.7,España,Rías Baixas,Spanish White,3,2,3.0,1.0,
7021365,Adorado de Menade 2016,Menade,2016,White,4.4,250,62.0,España,Rueda,Spanish White,3,2,3.0,1.0,
3101740,Vd’O 6 Blanc - Sorra 2023,Olivardots,2023,White,4.1,249,42.12,España,Empordà,Spanish White,3,2,3.0,1.0,
13907,Blas Muñoz Chardonnay 2024,Viñedos y Bodegas Muñoz,2024,White,4.1,249,12.5,España,Castilla,Chardonnay (España),4,3,3.0,1.0,
2003143,Finca Calvestra Merseguera 2019,Mustiguillo,2019,White,4.1,247,43.9,España,Vino de España,Spanish White,3,2,3.0,1.0,
15491,Conde de Valdemar Blanco 2023,Bodegas Valdemar,2023,White,4.0,247,5.0,España,Rioja,Rioja Blanco (España),3,3,4.5,1.5,
6739081,Las Migas Blanco 2023,Victoria E. Torres Pecis,2023,White,4.1,247,33.3,España,La Palma,Spanish Islas Canarias White,2,3,2.0,1.5,
10758382,Godello Vinas Viejas Valtuille 2024,Jose Antonio García,2024,White,4.1,245,24.45,España,Bierzo,Spanish White,3,2,3.0,1.0,
7505425,Vides de Fontán 2020,Pazo Baión,2020,White,4.2,245,24.9,España,Vino de España,Albariño (España),3,3,1.0,1.0,
1552117,Rioja Añadas Frías 2021,Pujanza,2021,White,4.3,241,105.8,España,Rioja,Rioja Blanco (España),3,3,4.5,1.5,
2929881,Quinta Apolonia 2022,Belondrade,2022,White,4.0,241,30.2,España,Castilla y León,Verdejo (España),3,3,2.0,2.0,
11122352,Volta 2024,Abadia da Cova,2024,White,4.1,239,14.5,España,Ribeira Sacra,Spanish White,3,2,3.0,1.0,
63124,Gaba do Xil Blanco O Barreiro 2024,Telmo Rodriguez,2024,White,4.1,239,14.28,España,Valdeorras,Spanish Galicia Godello White,3,3,3.0,1.0,
1178755,Nelin 2018,Clos Mogador,2018,White,4.2,238,52.0,España,Priorato,Spanish White,3,2,3.0,1.0,
11021912,Marko Terlegiz 2021,Oxer Wines,2021,White,4.3,238,35.5,España,Bizkaiko Txakolina,Spanish País Vasco Txakoli White,2,3,3.0,1.0,
1867444,Roc de Foc 2014,Clos Pons,2014,White,4.0,238,21.7,España,Costers del Segre,Spanish White,3,2,3.0,1.0,
5344552,Gratallops Partida Bellvisos Blanco 2022,Sara Pérez y René Barbier,2022,White,4.2,237,52.8,España,Priorato,Spanish White,3,2,3.0,1.0,
10407740,Leirana Areas de Arra Albariño 2017,Forjas del Salnés,2017,White,4.2,236,107.0,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
1188150,Leirana Albariño 2022,Forjas del Salnés,2022,White,4.0,236,16.45,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
3129436,Godello Blanco 2021,Bodegas Mauro,2021,White,4.3,234,48.0,España,Castilla y León,Spanish White,3,2,3.0,1.0,
1915535,La Cosa The Thing 2024,Alfredo Maestro,2024,White,4.0,234,19.95,España,Castilla y León,Spanish White,3,2,3.0,1.0,
4662604,Finca La Terrenal 2021,Edetària,2021,White,4.2,233,42.25,España,Terra Alta,Spanish Catalunya Grenache Blanc White,3,2,3.0,2.0,
5227862,Malvasia de Sitges 2024,Avgvstvs,2024,White,4.1,233,14.64,España,Penedès,Spanish White,3,2,3.0,1.0,
2053349,Picapoll 2023,Abadal,2023,White,4.0,233,13.95,España,Pla de Bages,Spanish White,3,2,3.0,1.0,
10958914,Izaki 2024,Alfredo Egia,2024,White,4.0,232,39.2,España,Bizkaiko Txakolina,Spanish País Vasco Txakoli White,2,3,3.0,1.0,
7247480,Ondarea 2019,Doniene Gorrondona,2019,White,4.1,232,20.2,España,Bizkaiko Txakolina,Spanish País Vasco Txakoli White,2,3,3.0,1.0,
9420436,Les Margues 2023,El Mas de l'A,2023,White,4.2,232,43.9,España,Priorato,Spanish Catalunya Grenache Blanc White,3,2,3.0,2.0,
2622,Fransola 2022,Familia Torres,2022,White,4.1,232,25.83,España,Penedès,Sauvignon Blanc (España),3,3,3.0,1.0,
1156209,Finca La Colina Sauvignon Blanc 2023,Vinos Sanz,2023,White,4.2,230,16.7,España,Rueda,Sauvignon Blanc (España),3,3,3.0,1.0,
1895060,Atlántico 2016,Bodegas El Paraguas,2016,White,4.1,230,52.5,España,Ribeiro,Spanish White,3,2,3.0,1.0,
1420633,Verdejo 2018,Barco del Corneta,2018,White,4.0,227,18.5,España,Castilla y León,Verdejo (España),3,3,2.0,2.0,
11426229,Olagar Gran Reserva 2016,Remírez de Ganuza,2016,White,4.4,226,69.9,España,Rioja,Rioja Blanco (España),3,3,4.5,1.5,
5903596,Benje Blanco 2023,Envínate,2023,White,4.0,225,19.82,España,Ycoden-Daute-Isora,Spanish Islas Canarias White,2,3,2.0,1.5,
6844984,Selecció Garnatxa Blanca 2020,Altavins,2020,White,4.2,225,32.5,España,Terra Alta,Spanish Catalunya Grenache Blanc White,3,2,3.0,2.0,
7285715,Duende 2023,Habla,2023,White,4.1,225,26.45,España,Vino de España,Sauvignon Blanc (España),3,3,3.0,1.0,
1187112,Albariño de Fefiñanes III Año 2016,Fefiñanes,2016,White,4.2,224,119.0,España,Rías Baixas,Albariño (España),3,3,1.0,1.0,
12503647,Full Flap Albarín Blanco 2025,Bodegas Vilano,2025,White,4.1,223,10.9,España,Castilla y León,Spanish White,3,2,3.0,1.0,
8603540,Licos 2023,Clos Pachem,2023,White,4.1,223,13.95,España,Terra Alta,Spanish Catalunya Grenache Blanc White,3,2,3.0,2.0,
9744857,Neko Godello 2024,Tampesta,2024,White,4.0,222,12.0,España,Tierra de León,Spanish White,3,2,3.0,1.0,
5990636,Vidueños De Sedella Blanco De Guarda 2021,Sedella,2021,White,4.0,221,21.75,España,Sierras de Málaga,Spanish White,3,2,3.0,1.0,
9327677,Branco 2021,San Cobate,2021,White,4.1,221,19.3,España,Rueda,Verdejo (España),3,3,2.0,2.0,
10147026,Patinegro 2022,Barbadillo,2022,White,4.0,221,14.4,España,Cádiz,Spanish White,3,2,3.0,1.0,
